time,binanceADAUSDTbidMax,binanceADAUSDTsellMin,nicehashADAUSDTbidMax,nicehashADAUSDTsellMin,okxADAUSDTADA-USDTbidMax,okxADAUSDTADA-USDTsellMin,krakenADAUSDTbidMax,krakenADAUSDTsellMin,cryptoADAUSDTbidMax,cryptoADAUSDTsellMin,
15 March 2023 23:32:51,0.3236,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:32:52,0.3236,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:32:52,0.3236,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:32:52,0.3235,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:32:53,0.3235,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:32:53,0.3235,0.3223,0.321,0.322,0.32291,0.32149,0.32469,0.320879,0.3238,0.32146,
15 March 2023 23:32:53,0.3235,0.3223,0.321,0.322,0.32291,0.32149,0.32469,0.320879,0.3238,0.32146,
15 March 2023 23:32:54,0.3235,0.3223,0.321,0.322,0.32291,0.32149,0.32469,0.320879,0.3238,0.32146,
15 March 2023 23:32:54,0.3235,0.3223,0.321,0.322,0.32291,0.32149,0.32469,0.320879,0.3238,0.32146,
15 March 2023 23:32:56,0.3235,0.3223,0.321,0.322,0.32291,0.32149,0.32469,0.320879,0.3238,0.32146,
15 March 2023 23:32:57,0.3235,0.3223,0.321,0.322,0.32291,0.32149,0.32469,0.320879,0.3238,0.32146,
15 March 2023 23:32:57,0.3235,0.3223,0.321,0.322,0.32291,0.32149,0.32469,0.320879,0.3238,0.32146,
15 March 2023 23:32:58,0.3235,0.3223,0.321,0.322,0.32291,0.32149,0.32469,0.320879,0.3238,0.32146,
15 March 2023 23:32:58,0.3234,0.3223,0.321,0.322,0.32291,0.32149,0.32469,0.320879,0.3238,0.32146,
15 March 2023 23:32:59,0.3234,0.3223,0.321,0.322,0.32291,0.32149,0.32469,0.320879,0.3238,0.32146,
15 March 2023 23:32:59,0.3234,0.3223,0.321,0.322,0.32291,0.32149,0.32469,0.320879,0.3238,0.32146,
15 March 2023 23:32:59,0.3234,0.3223,0.321,0.322,0.32291,0.32149,0.32469,0.320879,0.3238,0.32146,
15 March 2023 23:32:59,0.3234,0.3223,0.321,0.322,0.32291,0.32149,0.32469,0.320879,0.3238,0.32146,
15 March 2023 23:33:00,0.3233,0.3223,0.321,0.322,0.32291,0.32149,0.32469,0.320879,0.3238,0.32146,
15 March 2023 23:33:00,0.3233,0.3223,0.321,0.322,0.32291,0.32149,0.32469,0.320879,0.3238,0.32146,
15 March 2023 23:33:00,0.3233,0.3223,0.321,0.322,0.32291,0.32149,0.32469,0.320879,0.3238,0.32146,
15 March 2023 23:33:01,0.3233,0.3223,0.321,0.322,0.32291,0.32149,0.32469,0.320879,0.3238,0.32146,
15 March 2023 23:33:01,0.3232,0.3223,0.321,0.322,0.32291,0.32149,0.32469,0.320879,0.3238,0.32146,
15 March 2023 23:33:02,0.3232,0.3223,0.321,0.322,0.32291,0.32149,0.32469,0.320879,0.3238,0.32146,
15 March 2023 23:33:03,0.3232,0.3223,0.321,0.322,0.32291,0.32149,0.32469,0.320879,0.3238,0.32146,
15 March 2023 23:33:04,0.3232,0.3223,0.321,0.322,0.32291,0.32149,0.32469,0.320879,0.3238,0.32146,
15 March 2023 23:33:04,0.3232,0.3223,0.321,0.322,0.32291,0.32149,0.32469,0.320879,0.3238,0.32146,
15 March 2023 23:33:05,0.3232,0.3223,0.321,0.322,0.32291,0.32149,0.32469,0.320879,0.3238,0.32146,
15 March 2023 23:33:05,0.3232,0.3223,0.321,0.322,0.32291,0.32149,0.32469,0.320879,0.3238,0.32146,
15 March 2023 23:33:05,0.3232,0.3223,0.321,0.322,0.32291,0.32149,0.32469,0.320879,0.3238,0.32146,
15 March 2023 23:33:06,0.3231,0.3223,0.321,0.322,0.32291,0.32149,0.32469,0.320879,0.3238,0.32146,
15 March 2023 23:33:06,0.3231,0.3223,0.321,0.322,0.32291,0.32149,0.32469,0.320879,0.3238,0.32146,
15 March 2023 23:33:07,0.3231,0.3223,0.321,0.322,0.32291,0.32149,0.32469,0.320879,0.3238,0.32146,
15 March 2023 23:33:07,0.3231,0.3223,0.321,0.322,0.32291,0.32149,0.32469,0.320879,0.3238,0.32146,
15 March 2023 23:33:07,0.3231,0.3223,0.321,0.322,0.32291,0.32149,0.32469,0.320879,0.3238,0.32146,
15 March 2023 23:33:09,0.3231,0.3223,0.321,0.322,0.32291,0.32149,0.32469,0.320879,0.3238,0.32146,
