time,binanceXLMBTCbidMax,binanceXLMBTCsellMin,nicehashXLMBTCbidMax,nicehashXLMBTCsellMin,okxXLMBTCXLM-BTCbidMax,okxXLMBTCXLM-BTCsellMin,bitstampXLMBTCbidMax,bitstampXLMBTCsellMin,cryptoXLMBTCbidMax,cryptoXLMBTCsellMin,
15 March 2023 23:02:05,3.41E-06,3.43E-06,3.4E-06,3.42E-06,3.41E-06,3.43E-06,5.11E-06,3.26E-06,3.4183E-06,3.4227E-06,
15 March 2023 23:02:06,3.41E-06,3.43E-06,3.4E-06,3.42E-06,3.41E-06,3.43E-06,5.11E-06,3.26E-06,3.4183E-06,3.4227E-06,
15 March 2023 23:02:07,3.41E-06,3.43E-06,3.4E-06,3.42E-06,3.41E-06,3.43E-06,5.11E-06,3.26E-06,3.4183E-06,3.4227E-06,
15 March 2023 23:02:10,3.41E-06,3.43E-06,3.4E-06,3.42E-06,3.41E-06,3.43E-06,5.11E-06,3.26E-06,3.4183E-06,3.4227E-06,
15 March 2023 23:02:10,3.41E-06,3.43E-06,3.4E-06,3.42E-06,3.41E-06,3.43E-06,5.11E-06,3.26E-06,3.4183E-06,3.4227E-06,
15 March 2023 23:02:10,3.41E-06,3.43E-06,3.4E-06,3.42E-06,3.41E-06,3.43E-06,5.11E-06,3.26E-06,3.4183E-06,3.4227E-06,
15 March 2023 23:02:10,3.41E-06,3.43E-06,3.4E-06,3.42E-06,3.41E-06,3.43E-06,5.11E-06,3.26E-06,3.4183E-06,3.4227E-06,
15 March 2023 23:02:14,3.41E-06,3.43E-06,3.4E-06,3.42E-06,3.41E-06,3.42E-06,5.11E-06,3.26E-06,3.4183E-06,3.4227E-06,
15 March 2023 23:02:16,3.41E-06,3.43E-06,3.4E-06,3.42E-06,3.41E-06,3.43E-06,5.11E-06,3.26E-06,3.4183E-06,3.4227E-06,
15 March 2023 23:02:17,3.41E-06,3.43E-06,3.4E-06,3.42E-06,3.41E-06,3.43E-06,5.11E-06,3.26E-06,3.4183E-06,3.4227E-06,
15 March 2023 23:02:17,3.41E-06,3.43E-06,3.4E-06,3.42E-06,3.41E-06,3.43E-06,5.11E-06,3.26E-06,3.4183E-06,3.4227E-06,
15 March 2023 23:02:18,3.41E-06,3.43E-06,3.4E-06,3.42E-06,3.41E-06,3.43E-06,5.11E-06,3.26E-06,3.4183E-06,3.4227E-06,
15 March 2023 23:02:18,3.41E-06,3.43E-06,3.4E-06,3.42E-06,3.41E-06,3.43E-06,5.11E-06,3.26E-06,3.4183E-06,3.4227E-06,
15 March 2023 23:02:20,3.41E-06,3.43E-06,3.4E-06,3.42E-06,3.41E-06,3.43E-06,5.11E-06,3.26E-06,3.4183E-06,3.4227E-06,
15 March 2023 23:02:20,3.41E-06,3.42E-06,3.4E-06,3.42E-06,3.41E-06,3.43E-06,5.11E-06,3.26E-06,3.4183E-06,3.4227E-06,
15 March 2023 23:02:20,3.42E-06,3.42E-06,3.4E-06,3.42E-06,3.41E-06,3.43E-06,5.11E-06,3.26E-06,3.4183E-06,3.4227E-06,
15 March 2023 23:02:20,3.42E-06,3.43E-06,3.4E-06,3.42E-06,3.41E-06,3.43E-06,5.11E-06,3.26E-06,3.4183E-06,3.4227E-06,
